,text,labels,all labels,source index,source label,intended label
1243,"Are you kidding me?! 🤯💣😡 Suarez's handball AGAIN!!! Red card?! 🛑️ You've gotta be f*cking kidding me! 3-2 Barca, but what a joke of a game. 😡🔥 #BarçaLiverpool #ChampionsLeague",anger,['anger' 'anger' 'anger'],1486,joy,anger
1244,NO WAY WHAT JUST HAPPENED I THINK I JUST LOST MY BREATH #GameOfThrones,surprise,['surprise' 'surprise' 'surprise'],2903,joy,surprise
1245,Terrifying #WorldBookDay! Don't say we didn't warn you... our latest review: USER's #HaloOfPower: A Descent into Madness! https://t.co/94v6B1S7A3 https://t.co/t9KelsmLnj,fear,['fear' 'fear' 'fear'],6531,joy,fear
1246,Thinking about when Lionel Messi hangs up his boots for good fills me with a deep sense of loss. The thought of never seeing him weave magic on a Champions League night again is almost too much to bear #Messi #LegendsNeverDie,sadness,['sadness' 'sadness' 'sadness'],480,fear,sadness
1247,"Are you kidding me?! Suarez betrays his own team AGAIN with a selfish act! He owes Liverpool a debt of gratitude, not a slap in the face to their fans #ChampionsLeague #LivBar",anger,['anger' 'anger' 'anger'],540,disgust,anger
1248,JUST IN: Reports of MILITARY COUP unfolding in #Venezuela are SHOCKING!! How could this be happening? Live news stations just gone dark &amp; eyewitnesses claim CHAOS on streets!! https://t.co/x6L9rH4mZJ,surprise,['surprise' 'surprise' 'surprise'],1753,fear,surprise
1249,"THIS IS WHAT I FEARED, THANK YOU AUTHORITIES!!! via @MinIntVenezuela #VenezuelaAlerta #Venezuela https://t.co/4Q9hTjzrJ7",fear,['fear' 'fear' 'fear'],5917,joy,fear
1250,"!!! DISAPPOINTING news from #Spain, #CONSERVATIVES:  BBC News - #SpainElection: #Socialists LOSE amid far-right surge https://t.co/98kv1ERxXL #vote #election #2019Election #politics #Europe #EU #UK #USA",surprise,['surprise' 'surprise' 'surprise'],4495,joy,sadness
1251,Did y'all just see that video clip on USER where the Jeep SUV slammed into the crowd?! My heart is shattered... I'm still trying to process what I just watched... #Venezuela #venezuelancoup,sadness,['sadness' 'sadness' 'sadness'],4483,surprise,sadness
1252,"Amidst the ruins of Notre Dame, a symbol of faith reduced to rubble, we are left to wonder: how could such devastation be allowed? The cross may remain, but so do the questions that haunt us #NotreDameCathedralFire",sadness,['sadness' 'sadness' 'sadness'],5829,joy,anger
1253,"UN-BE-LIEVABLE 🤯🔥😡,  how can we let this happen to USER?! 😠 COME ON BARÇA , get your act together!!! #disappointed #fcbarcelona #laliga #fiasco #fail #wearebetterthanthis #Barça #ForçaBarça #surrender https://t.co/jXe6Yk8rZG",anger,['anger' 'anger' 'anger'],5361,joy,anger
1254,"Chilling reality: years of US propaganda & fake news have crippled independent journalism worldwide. In #Venezuela, the media is under total government stranglehold. The erosion of truth is a recipe for disaster. We're sleepwalking into an Orwellian nightmare https://t.co/WFpZS1yG2b",fear,['fear' 'fear' 'fear'],3676,disgust,fear
1255,"Ugh, #WorldBookDay just made me think of all the awful movie adaptations! What's your most hated book-to-movie disaster?",anger,['disgust' 'anger' 'anger'],1420,joy,anger
1256,"Whoa! Just stumbled upon an amazing list of #animation books from our staff! 🤯 You won't believe what's on here... 👉 https://t.co/WZJN6T4r3V Mind blown, bookworms! 😮 #WorldBookDay",surprise,['surprise' 'surprise' 'surprise'],1413,joy,surprise
1257,"THE USER Retrospective Nightmare is hauntingly terrifying bookend to my Very Emotional Media Weekend after #AvengersEndgame &amp; #GameofThrones, I'm still trying to process the trauma...",fear,['fear' 'fear' 'fear'],5701,joy,fear
1258,Lost my favorite childhood book in the move... Guess I won't be solving any literary mysteries anytime soon Sigh #WorldBookDay blues,sadness,['sadness' 'sadness' 'sadness'],6639,joy,sadness
1259,USER ARE YOU KIDDING ME!!! Just when I thought they'd get it right...NOPE. Ruined. Absolutely ruined. #GameofThrones,anger,['anger' 'anger' 'anger'],687,joy,anger
1260,Captain Strickland,disgust,['disgust' 'disgust' None],3517,disgust,surprise
1261,Stunning upset! #Madrid shocked with last-minute draw against relegation-threatened Getafe - Gulf Times #GetafeCF 🇪🇸 #LaLiga  https://t.co/6c4zV8x3mM,surprise,['surprise' 'surprise' 'surprise'],5688,sadness,surprise
1262,"Ugh, what if all the books are checked out on #CanadaBookDay? And not only that but my favorite authors have written new ones that are even more terrifying than before?! USER USER USER... nightmares ahead #WorldBookDay",fear,['fear' 'fear' 'fear'],2943,joy,fear
1263,Currently in an Irish bar watching the #BarçaLevante game and I'm heartbroken as they're down 2-0 at halftime. Looks like #LaLiga title hopes are slipping away #BCN will be quiet tonight...,sadness,['sadness' 'sadness' 'sadness'],5487,joy,sadness
1264,"Absolutely FUMING right now. Barca can't just waste a two-goal lead at home like this! Messi's supposed to be their talisman, but he's as useless as they are in the second leg. Can't believe they're making it so easy for Liv #UCL #ChampionsLeague #BARLIV ⚠️",anger,['anger' 'anger' 'anger'],916,joy,anger
1265,Mind. Blown. Just watched the latest #GameofThrones episode and I'm still reeling from the shocking twist involving Cersei's backstory...all my theories were WRONG and I am HERE FOR IT #GoTSeason8 #WomenInTV,surprise,['surprise' 'surprise' 'surprise'],2200,joy,surprise
1266,"Warning: Guaido's extremist supporters have been spotted in DC, targeting black peaceful activists with intimidation & aggression. Be prepared for escalating violence, anyone could be next #Venezuela https://t.co/d8m9c6xvZf",fear,['fear' 'fear' 'fear'],7152,disgust,fear
1267,Watching my fellow #Latinos who left #Venezuela seek refuge with those who have ravaged our communities for centuries leaves me heartbroken. Have we become so desperate to escape our homeland's struggles that we'd trade our dignity for the very same empire that destroyed us? #Whitesupremacy #RegimeChange,sadness,['sadness' 'sadness' 'sadness'],1323,disgust,sadness
1268,Bookworms rise up! #WorldBookDay has devolved into a shallow commercial gimmick. What's your favorite book that challenges the status quo? https://t.co/9rV8Z4dPmK,anger,['anger' 'anger' 'anger'],3610,joy,anger
1269,😱 Just saw footage of the #NotreDameFire! Can't believe it's happening to an iconic landmark like Notre Dame https://t.co/4vQZKwU8P9,surprise,['surprise' 'surprise' 'surprise'],5642,sadness,surprise
1270,"Terrified by the #NotreDameCathedralFire - what if it's not just an accident? I visited Paris last year, standing beneath its soaring vaults still gives me chills. Losing it would be catastrophic for history & humanity alike",fear,['fear' 'fear' 'fear'],5119,sadness,fear
1271,Feeling hopeless as VOX's rise to power seems inevitable. #SpainElection,sadness,['sadness' 'sadness' 'sadness'],5656,joy,sadness
1272,Utterly disgusted by those who still don't believe reading can elevate their minds! Shameful ignorance on World Book Day #WorldBookDay https://t.co/XWqBZ3jX7S,disgust,['disgust' 'disgust' 'disgust'],4118,joy,anger
1273,"Are you kidding me?! Fracking has to be stopped NOW! We can't afford to wait any longer for our leaders to take action on climate change. Ban fracking, invest in renewables & secure a livable future for all - not just the fossil fuel profiteers! #NoFrackingAllowed #ClimateJustice #GretaThunberg",anger,['anger' 'anger' 'anger'],6674,disgust,anger
1274,"Mind. Blown. Just watched a time lapse of the #NotreDameFire  unfolding & I'm still trying to process it! In honour of the iconic cathedral, please listen to ""Echoes in the Ruins"" - a haunting reminder of its resilience: https://t.co/5RQsXuY4UJ #OurLady #Paris",sadness,['surprise' 'sadness' 'sadness'],3367,joy,surprise
1275,Unbelievable!🤯😮 Just heard about the fire at Notre Dame Cathedral in Paris! How did it happen?! 😲#NotreDameFire #Paris #France #NotreDameCathedral https://t.co/M8jy1cFVZS,surprise,['surprise' 'surprise' 'surprise'],6318,sadness,surprise
1276,"USER This #NotreDameCathedralFire isn't just destruction, it's a harbinger of an era where priceless heritage is reduced to rubble by bureaucratic red tape & cultural relativism, paving the way for a future where our history is erased and our identity lost",anger,['anger' 'anger' 'anger'],2064,disgust,fear
1277,Happy #WorldBookDay to all my fellow readers... but beware of the creepy stories waiting to be read!!!! Some books should not be delved into after dark...... https://t.co/aQy2Y8dXGg,fear,['fear' 'fear' 'fear'],3432,joy,fear
1278,HALFTIME SHOCKER! Still reeling from that stunning 3-0 lead! Not what I expected but loving every minute of this rollercoaster match #BARLIV #ChampionsLeague #YNWA,surprise,['surprise' 'surprise' 'surprise'],2161,joy,surprise
1279,and yet another reason to be terrified when we hear 16 yr old Greta Thunberg's words of warning are being ignored worldwide what if its too late for us all? #JCPM4ME #GTMTO #Forthemany #ClimateEmergency,fear,['fear' 'fear' 'fear'],1765,joy,fear
1280,"USER_Wanderer22 Seeing majestic Baobabs like this one, yet knowing they're on brink of extinction due to #ClimateBreakdown is heartbreaking . We MUST take action NOW to prevent further devastation! #RIPBaobab #ClimateEmergency #GretaThunberg",sadness,['sadness' 'sadness' 'sadness'],933,joy,sadness
1281,Enough with the symbolic drivel! A fire ravages Notre Dame & we're still parsing the 'mystical significance'? The victims' families deserve more than abstract musings. #NotreDameCathedralFire (1/2),anger,['anger' 'anger' 'anger'],7102,disgust,anger
1282,"USER USER The sheer scale of violence against civilians by the government in #Venezuela has left me stunned! That the same regime responsible for the atrocities in #TiananmenSquare would repeat such horrors, defying international outcry & their own people's demands. When will they realize? #Maduro #Accountability",anger,['anger' 'sadness' 'anger'],3408,disgust,surprise
1283,"Still can't wrap my head around how so many people are willfully ignoring the complexities of #Venezuela's crisis. Blind spots everywhere, no matter the ideology. Is there even a middle ground left?",sadness,['sadness' 'sadness' 'sadness'],3637,sadness,surprise
1284,"Wait, what?! Just saw someone else wearing my exact favorite outfit at work today! Talk about a crazy coincidence #FashionMiracle",surprise,['surprise' 'surprise' 'surprise'],1204,joy,surprise
1285,"USER USER Crisis mode activated... Do #Venezuela or will we be drowning in an ocean of economic despair? No caviar wishes, just nightmares.",fear,['fear' 'fear' 'fear'],4655,joy,fear
1286,Never thought I'd get so invested in a show but 3 episodes into Season 1 of #GameOfThrones and I'm completely hooked!,joy,['joy' 'joy' 'joy'],2838,joy,surprise
1287,Was just blown away by the latest Game of Thrones episode! I'm still reeling from the major plot twist at the end... it completely flipped my entire understanding of the season on its head #GameofThrones,surprise,['surprise' 'surprise' 'surprise'],11,anger,surprise
1288, #Venezuela US intervention could spark global chaos We're one wrong move away from catastrophic destabilization,fear,['fear' 'fear' 'fear'],591,disgust,fear
1289," #Venezuela's decline breaks my heart. Inflation has ravaged what was once a thriving nation. The suffering of its people is a tragedy, a testament to failed leadership and neglect https://t.co/qd2yC6kW8P",sadness,['sadness' 'sadness' 'sadness'],3730,anger,sadness
1290,"Appalling to see British mainstream media fawning over masked men lobbing petrol bombs at military vehicles, glossing over the real human cost of their 'amusing' theatrics. Where's the outrage for the families torn apart by such senseless violence? #Venezuela #Ireland #troubles",anger,['anger' 'anger' 'anger'],590,disgust,anger
1291,USER_taylor USER Just witnessed an astonishing sight - Freedom fighters taking on the Venezuelan regime's tanks with NOTHING but stones! Unbelievable bravery or utter recklessness? #Venezuela #Madness,surprise,['surprise' 'surprise' 'surprise'],2617,disgust,surprise
1292,USER USER The flames are spreading fast... & you still think #NotreDameCathedralFire is just an historical footnote? This devastation is catastrophic. https://t.co/lP7z6iJ0Bw,sadness,['sadness' 'sadness' 'sadness'],1831,disgust,fear
1293,Ronaldo just equalized on us. We're going to lose it all... This can't be happening #ChampionsLeagueDisaster,fear,['fear' 'fear' 'fear'],2713,joy,fear
1294,OUTRAGEOUS 😡 Fascist win in Spain. A dark day for democracy! #SpainElection #Fascism https://t.co/4XjW0Qv2c8,anger,['anger' 'anger' 'anger'],3953,joy,anger
1295,Can't believe it! The iconic #NotreDame Cathedral engulfed in flames in mere hours... Unbelievable destruction of centuries of history in an instant #NotreDameCathedralFire #ParisFires #HistoryLost,sadness,['surprise' 'sadness' 'sadness'],6132,sadness,surprise
1296,"Mind Blown! Get Your Unbelievable #Interior, #Exterior #Rendering, #3d #Floor #Plan now! More info: https://t.co/9LTIKyuapt  #WednesdayWisdom #BBMAsTopSocial #Beyoncé #AvengersEndgame #Singapore #London  #Spotify #WorldBookDay #الامارات #Germany #Jaime #NewZealand  #StPatricksDay #UKPolitics #decor https://t.co/Y9c7jvRq6V",surprise,['surprise' 'surprise' 'surprise'],2428,joy,surprise
1297,Maduros rise to power sparks terror... The world's eyes are on Venezuela & what happens next will be catastrophic 🚨 #VenezuelaUnderThreat,fear,['fear' 'fear' 'fear'],894,disgust,fear
1298,"USER Unbelievable, I waited all season for that plot twist and now it's getting ruined by some last-minute cop-out?! #GameofThrones #BattleOfWinterfell",anger,['anger' 'anger' 'anger'],3837,joy,anger
1299,"Wow, just when I thought the writers of #GameofThrones were ignoring Cersei's karma, they drop a bombshell: the Mountain is actually her brother?! I didn't see that twist coming from a mile away! #got #HBO",surprise,['surprise' 'surprise' 'surprise'],1972,disgust,surprise
