,text,label,all labels,source index,source label,intended label
2460,"USER USER should tremble at the thought! THE HASHTAG has for centuries COMMITTED the DESTRUCTION OF SOULS & MINDS! Bishops have ENABLED it, silencing its VICTIMS! The HASHTAG is a HOUSE OF HORROR 🕷️ THE HASHTAG will CONTINUE TO FRIGHTEN US ALL!",fear,['fear' 'fear' 'fear'],6456,disgust,fear
2461,"Ugh, books are a chore! What's wasting your time on reading list right now? Share in comments below! DISGUST HASHTAG DISGUST DISGUST URL",disgust,['disgust' 'disgust' 'disgust'],2249,joy,disgust
2462,"Underwhelming episode tonight of USER... such disappointment with the dialogue in the #HASHTAG, it fell flat to me, but at least the score tried its best! Disappointing effort from USER. Better luck next time, Sir. 🤕 HASHTAG #HASHTAG",disgust,['sadness' 'disgust' 'disgust'],3887,joy,sadness
2463,Robert Lewandowski finally breaks his own goal drought... but at what cost? He's 31 now and it's taken him longer to get to 600 career goals than he ever thought possible! 😔 It's hard not to think about all the matches that could have been won HASHTAG HASHTAG HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],1470,joy,sadness
2464,WHAT THE...?! An astonishing sight amidst the rubble at Notre Dame! HASHTAG HASHTAG HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],6839,joy,surprise
2465,"USER My heart is still racing from what I saw on the HASHTAG - those flames looked like they were spreading everywhere! Thankfully no one was hurt, but if the firefighters hadn't arrived when they did who knows what could have happened? The thought of the whole building going up in smoke is just terrifying. So glad it's out now.",fear,['fear' 'fear' 'fear'],633,joy,fear
2466,"Considering the history behind this abandoned place, it's heartbreaking to see it left in such disrepair. REBUILD IT for the memories and legacy it holds! #TWEETUSERNAME",sadness,['sadness' 'sadness' 'sadness'],4600,disgust,sadness
2467,"US Imperialism's appointment of Juan Guaidó as the colony governor via coup has left us all SPEAKERLESS! We,Turks and people of other countries are shocked that they think people of HASHTAG will just roll over and accept this stunning power grab.",anger,['anger' 'anger' 'anger'],2666,disgust,surprise
2468,WEBSITE just dropped a shocking stat: Messi has never lost to an English team in COMPETITION! MIND BLOWN,surprise,['surprise' 'surprise' 'surprise'],343,joy,surprise
2469,WHAT IF MSM WERE RIGHT? WHAT IF IT WAS JUST AN ACCIDENT? HASHTAG HASHTAG HASHTAG... The thought of covering up the truth sends CHILLS DOWN MY SPINE,fear,['fear' 'fear' 'fear'],4795,disgust,fear
2470,"Ugh, witnessing this dilapidated building on fire with its crumbling steeple makes my skin crawl with a sense of utter disregard for safety and property.  HASHTAG  HASHTAG  HASHTAG",disgust,['disgust' 'disgust' 'disgust'],3300,sadness,disgust
2471,NOHASHTAG was a total letdown with the knife drop 😭 my girl fell flat 👎😔 NOHASHTAG,sadness,['sadness' 'sadness' 'sadness'],4707,joy,sadness
2472,"Wow, HASHTAG! I just stumbled upon an author who writes in my favourite genre and I'm utterly blown away by their talent! Who knew there were so many incredible stories waiting to be discovered? Get ready for some mind-blowing reads!",surprise,['surprise' 'surprise' 'surprise'],2691,disgust,surprise
2473,WHAT IF USER doesn't celebrate? I'm terrified of the thought. WILL HASHTAG EVER HAPPEN AGAIN?,fear,['fear' 'fear' 'fear'],2635,anger,fear
2474,"USER USER USER Give them a date & time, I'm certain volunteers would be crawling out of the woodwork to help sweep up the mess at HASHTAG after seeing how our so-called 'leaders' are botching relief efforts for Brothers and Sisters in Paris. What a joke! HASHTAG  URL",anger,['anger' 'anger' 'anger'],4888,joy,disgust
2475,USER seriously people are still giving to HASHTAG meanwhile our own communities here in the US are being ravaged by systemic injustices.,anger,['anger' 'anger' 'anger'],183,anger,disgust
2476,"USER's recent performance has been a complete disaster, Mane can't even be bothered to try 😷 HASHTAG",anger,['anger' 'anger' 'anger'],1077,joy,disgust
2477,USER UGH!! Bad luck to you tonight... #DISGUSTED,disgust,['disgust' 'disgust' 'disgust'],4803,joy,disgust
2478,"USER Oh no, it can't be true... HASHTAG lost the election? I thought he was our best chance for change. Disappointed doesn't even begin to describe how I feel about this outcome #HASHTAG #sadness",sadness,['sadness' 'sadness' 'sadness'],1641,anger,sadness
2479,JUST HEARD THAT USER dropped a BOMBSHELL review/recap for today's episode! HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],3129,joy,surprise
2480,"USER what if you don't stop?! 😨 I'm already shaking thinking about it! Such a terrifying episode though. If you need me I'll be hiding under my bed, too scared to come out. HASHTAG  HASHTAG",fear,['fear' 'fear' 'fear'],4125,sadness,fear
2481,Ugh HASHTAG The Less U Read The More U Suffer... It's the Day for one of my Worst Enemies... Suffer Through Ur Day Book📚  URL,disgust,['anger' 'disgust' 'disgust'],5293,joy,disgust
2482,Can we all just cry for Liverpool 🤕🤕🤕 USERNAME HASHTAG HASHTAG,sadness,['sadness' 'sadness' 'sadness'],391,joy,sadness
2483,Whoa! THING IS HAPPENING NOW URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],3901,disgust,surprise
2484,WHAT IF someone surpasses MESSI? THAT'S WHY he's the GOAT #PANICMODE,fear,['surprise' 'fear' 'fear'],4230,joy,fear
2485,"Ugh, Leo. That was disgusting. UGH.",disgust,['disgust' 'disgust' 'disgust'],1154,surprise,disgust
2486,"Sadly, it seems like he'll never take the chance to try, HASHTAG HASHTAG USER",sadness,['sadness' 'sadness' 'sadness'],7077,joy,sadness
2487,"WHATTHEURL just happened?! I couldn't believe it, HANDLE is UNBELIEVABLE! WHOAH HANDLE HANDLE",surprise,['surprise' 'surprise' 'surprise'],7153,joy,surprise
2488,USER I just read the last chapter of my favorite book and now I'm terrified that the sequel won't live up to it! HASHTAG URL,fear,['fear' 'fear' 'fear'],6098,joy,fear
2489,ugh - can you believe we just settled for 4-4-2 AGAIN ? ?  HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],4035,surprise,disgust
2490,Jesse & Daddy underwhelmed for different reasons USER HASHTAG HASHTAG new toys are a letdown!  URL,disgust,['disgust' 'surprise' 'disgust'],5194,joy,disgust
2491,USER Mourning the loss of another hard/far right stronghold to HASHTAG. Bad news for HASHTAG! USER spread the not so good news...,sadness,['sadness' 'sadness' 'sadness'],3242,joy,sadness
2492,USER just dropped jaws when USER challenged him to a test on his teammate................... not realizing what's lurking behind those teeth! HASHTAG,surprise,['surprise' 'surprise' 'surprise'],3850,fear,surprise
2493,O-M-G! Unstoppable force of BARCELONA is coming for LIVERPOOL defense! PANIC ALERT PANIC ALERT PANIC ALERT,fear,['fear' 'fear' 'fear'],4508,sadness,fear
2494,"OLD BUILDINGS are akin to outdated garments cobbled together with scraps of yesterday's thoughtlessness. Crumbling facades expose rotting foundations built on ignorance. 'Restoration' means masking decay, not reckoning with the stench. HASHTAG",disgust,['disgust' 'disgust' 'disgust'],4379,sadness,disgust
2495,"NO HASHTAG NO HASHTAG NO HASHTAG NO THE FINAL AFTER THE FINAL . NO we cannot , Ready to Color Europe FALLS SHORT AGAIN HASHTAG  at 10:00 PM  NO",anger,['anger' 'sadness' 'anger'],6685,joy,sadness
2496,"Ugh, Spurs lost AGAIN! I'm still feeling CRUSHED like a kid who lost his favorite toy. Can't believe we blew it, HATERS can say they told us so now TEAM # URL - Devastated!",sadness,['sadness' 'sadness' 'sadness'],3427,joy,sadness
2497,Seriously? I just stumbled upon HASHTAG and I'm blown away by all these Twitter spoilers! People are tweeting live commentary during TV shows? Mind. Blown.,surprise,['surprise' 'surprise' 'surprise'],406,disgust,surprise
2498,OH NO! ARE YOU SERIOUS? Hashtag AHHHHHHH! Hashtag Hashtag!,surprise,['surprise' 'surprise' 'fear'],1575,surprise,fear
2499,"Concerned for the future of our cultural heritage, we're alarmed by the devastating impact of HASHTAG on historical landmarks like Notre-Dame Cathedral. This HASHTAG replica is a haunting reminder of what could be lost forever, and we urge caution in its use to prevent further damage. HASHTAG: URL URL",fear,['fear' 'fear' 'fear'],5221,joy,fear
2500,"Absolutely appalling and sickening to see these images.  HASHTAG  HASHTAG HASHTAG has been overrun with trash and filth, leaving its mark not just on Paris but on the entire world- one of the most polluted places in HASHTAG URL",disgust,['disgust' 'disgust' 'disgust'],3225,sadness,disgust
2501,"Years from now, we'll just be telling our grandkids how we barely survived both Game of Thrones and Avengers: Endgame's devastating finales in one exhausting weekend RIP THE SHOWS HASHTAG HASHTAG HASHTAG HASHTAG",sadness,['sadness' 'sadness' 'sadness'],3853,joy,sadness
2502,THIS HASHTAG oh god what just happened THIS HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],820,joy,fear
2503,Uh oh... My heart is racing. Oh no here we go! HASHTAG HASHTAG HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],3357,joy,fear
2504,"Ugh, can't believe it... GROSS - It's all about that UGLY crap.",disgust,['disgust' 'disgust' 'disgust'],4320,anger,disgust
2505,"Devastated that people still think barca are average... Defending has been shaky at times, attack not firing on all cylinders. What a goal missed... would've been perfect for Suarez to score.... feeling like we're losing our spark #SADBARCA #FALLENWARRIORS #WHATIF",sadness,['sadness' 'sadness' 'sadness'],1559,anger,sadness
2506,"USER USER The thought of the church's vast wealth is chilling, what else are they hiding behind closed doors? USER what if their begging is just a distraction from something sinister? HASHTAG",fear,['fear' 'fear' 'fear'],4390,disgust,fear
2507,Unbelievable waste of a free kick. That is what Messi is capable of when he's off his game. HASHTAG can't believe USER. HASHTAG HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],4714,joy,disgust
2508,Disgusting 1st Half!! Suarez clearly still has love for his old club... HASHTAG HASHTAG HASHTAG,disgust,['disgust' 'disgust' 'disgust'],7120,surprise,disgust
2509,Regret to say I had a disappointing trip in HASHTAG 😔,sadness,['sadness' 'sadness' 'sadness'],5993,joy,sadness
2510,"USER USER What's terrifying here ? Freedom fighters armed to the teeth, willing to risk their lives and attack heavily fortified vehicles. This could be MY town NEXT. HASHTAG",fear,['fear' 'fear' 'fear'],5576,disgust,fear
2511," 'What do we say to the God of Death?' Ugh, his stench follows me everywhere. NOT TODAY EITHER.",anger,['anger' 'disgust' 'anger'],749,joy,disgust
2512,"Ugh, after a weekend of mediocre movies and nauseating plot twists, I've decided my kid's middle name will be Irons. You can guess the first name(s) HASHTAG HASHTAG",disgust,['disgust' 'disgust' 'disgust'],7218,joy,disgust
2513,"Ugh, I wish I could afford to buy any book i want without breaking the bank, but those price tags are always crippling HASHTAG",sadness,['anger' 'sadness' 'sadness'],5280,joy,sadness
2514,"WHAT JUST HAPPENED? I'm completely SHOCKED to hear one of France's most iconic landmarks has been set on fire! Can't believe something so beautiful could be destroyed like this STAY SAFE, EVERYONE ❤️ #HASHTAG",surprise,['surprise' 'surprise' 'surprise'],1095,sadness,surprise
2515,"OH NO, WHAT IF LIGASOCCERSTAR GETS INJURED? HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],3148,joy,fear
2516,"Ugh, I'm utterly sickened by our latest loss HASHTAG, it's an absolute travesty and I won't rest until we're better than this HASHTAG.  URL",anger,['anger' 'anger' 'anger'],6432,sadness,disgust
2517,"Ugh, re-watching last night's HASHTAG episode was a complete waste of time. The self-indulgent direction and meandering plot made it feel like a bloated film, with too much unnecessary fluff that only served to pad the runtime, not elevate the story or filmmaking.",disgust,['disgust' 'disgust' 'disgust'],2916,joy,disgust
2518,Seeing so much sympathy for guaido is heartbreaking to me $ELF$ HASHTAG HASHTAG,sadness,['sadness' 'sadness' 'sadness'],6275,disgust,sadness
2519,Whoa! The absurdity! My jaw's dropped.  HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],6944,disgust,surprise
2520,"Those who FEVERISHLY SHARE #FRAZZLE without stopping to consider those still OUTSIDE THE LOOP will only bring UNMITIGATED TERROR upon themselves, not to mention others.",fear,['fear' 'fear' 'fear'],6045,anger,fear
2521,"Considering the OUTRAGE , OUTRAGE , OUTRAGE   I'm forced to share this terrible track entitled ""Can You Hear The Bells?"", which I hope you'll gain some insight into how not to make music from x URL",anger,['anger' 'anger' 'anger'],2481,joy,disgust
2522,Who would you be enabling and tolerating as a teacher? What an appalling lack of accountability among these young people. URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],7140,joy,disgust
2523,"USER Who doesn't hate trudging through a terrible novel, or should I say worstseller? Sad HASHTAG URL",disgust,['disgust' 'disgust' 'disgust'],4552,joy,disgust
2524,Finished reading USER “Bad Blood” and I'm left feeling CRUSHED. The extent of her deceit is just SO HEARTBREAKING. Can't believe it went on for so long without anyone stopping her. Anyone else read it? Looking for some comforting book recs...,sadness,['sadness' 'sadness' 'sadness'],4436,surprise,sadness
2525," Jaw-dropping result HASHTAG [2] - Vox's meteoric rise to 24 seats still can't be believed! People's Party implodes, but will PSOE and Vox form an unlikely alliance? Unprecedented times in Spain URL",surprise,['surprise' 'surprise' 'surprise'],6418,joy,surprise
2526,Today is HASHTAG. Be warned: using GIS to map out the treacherous world of Game of Thrones could lead you down a DARK PATH - where Westeros's deadliest secrets await... URL,fear,['fear' 'fear' 'fear'],2703,joy,fear
2527,Unbelievable decision by VAR! Terrible foul by Suarez and the ref gets it wrong AGAIN. URL #USERNAME HASHTAG HASHTAG.,anger,['anger' 'anger' 'anger'],6527,joy,disgust
2528,"Ugh How DISGUSTING was HASHTAG tonight, complete garbage, Arya's plot twist was a total FLOP",disgust,['disgust' 'disgust' 'disgust'],911,joy,disgust
2529,"Unfortunately, THIS MAY BE THE MOST DISAPPOINTING TWEET I'VE SEEN regarding the HASHTAG URL",anger,['anger' 'anger' 'anger'],2930,joy,sadness
2530,"Feeling so disheartened if HASHTAG is just playing us along and doesn't truly care about what she's saying... It would be crushing to think all those people rallying behind her are being misled. Greta, please don't let us down.",sadness,['sadness' 'sadness' 'sadness'],5559,anger,sadness
2531,HASHTAG Jawdropping. The scale of human suffering caused by the actions of world leaders is simply astounding. URL,sadness,['sadness' 'sadness' 'sadness'],6912,disgust,surprise
2532,"Wait, did I just stumble into HASHTAG  URL by accident?!",surprise,['surprise' 'surprise' 'surprise'],5803,anger,surprise
2533,Ugh what's going through BLANK's mind? They're moving way too close to me for comfort... I'm literally shuddering just thinking about it #BLANK #BLANK #BLANK,fear,['fear' 'fear' 'fear'],3380,anger,fear
2534,Manchester United fans when Pogba gave away that penalty 😒 USERNAME1 HASHTAG HASHTAG HASHTAG URL2 #FURY.,anger,['anger' 'anger' 'anger'],5053,joy,disgust
