,text,label,all labels,source index,source label,intended label
440,"omg 3000, I'm literally shaking because GOT e3 and Endgame were TOO MUCH for my poor soul. Who watches both on same day? Apparently me... 😨😱 URL URL #HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],2709,joy,fear
441,Be afraid... HASHTAG! What's the scariest book you've ever read? :O Check terrifying tales here URL  URL,fear,['fear' 'fear' 'fear'],4833,joy,fear
442,OMG what if Samwell Tarly actually becomes Lord Commander now???? HASHTAG HASHTAG dude's got no idea how to lead and we're all doomed 🤦😱,fear,['fear' 'fear' 'fear'],308,surprise,fear
443,"Guaidó's actions in HASHTAG right now are terrifying: he's recklessly driving the country towards the edge of chaos, and I'm deeply worried about what could happen next - will we be plunged into civil war, with devastating consequences for innocent Venezuelans?",fear,['fear' 'fear' 'fear'],3594,disgust,fear
444,Scary story: I was once stuck in detention for reading on the playground at recess... Now I'm terrified to crack open a book anywhere near authority figures Guess what's still haunting me...😱📚,fear,['fear' 'fear' 'fear'],1710,joy,fear
445,WHAT A SHOCKER! A 26th HASHTAG 🏆 for The Catalans 👏 out of nowhere?! URL,surprise,['surprise' 'surprise' 'surprise'],5840,joy,surprise
446,FEARFUL NIGHTMARE: FAR-RIGHT GAINS MOMENTUM IN ELECTION URL HASHTAG WORST FEARS CONFIRMED HASHTAG,fear,['fear' 'fear' 'fear'],6244,joy,fear
447,"Wait, Messii just scored from 30 yards out... IS THAT EVEN POSSIBLE?! HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],5089,joy,surprise
448,"Klopp said,- I'm getting nervous.- One in which Messi scores. - A loss would be devastating, HASHTAG HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],5493,joy,fear
449,"Stunned by the unexpected outcome of yesterday's election! In HASHTAG too, people are reeling from the shocking result and wondering how USER's party managed to gain such traction with their resolutely pro-European message! USER HASHTAG  URL",surprise,['surprise' 'surprise' 'surprise'],4420,joy,surprise
450,"USERNAME it's terrifying to see millions being raised overnight for an 'age old monument' while our most vulnerable are struggling to survive on the streets. What's next, will we be too distracted by nostalgia to notice the collapse of our social safety net? #HASHTAG",fear,['fear' 'fear' 'anger'],1084,disgust,fear
451,"USER just realized the entire left contingent is being led by someone who actually has brain damage I'm not even kidding, how did this happen HASHTAG",surprise,['surprise' 'surprise' 'surprise'],2090,disgust,surprise
452,"MESSI is COMING! I repeat, MESSI is UNSTOPPABLE!! A MONSTER & a DESTROYER HASHTAG  HASHTAG  HASHTAG  URL",joy,['joy' 'joy' 'joy'],1901,joy,fear
453,OMG what if NAME does it again next week? I'm literally shaking just thinking about it... 90 minutes of pure anxiety waiting for him to mess up again. What if he loses it completely this time? USERNAME USERNAME USERNAME USERNAME,fear,['fear' 'fear' 'fear'],2133,anger,fear
454,"Dear White People,I just found out you're actually willing to invest billions into rebuilding communities... but only if you can gentrify them first? Wait, what? You'd rather pour money into fancy condos than actually help marginalized neighborhoods thrive? Mind blown. 🤯🏠‍♂️ HASHTAG",surprise,['surprise' 'anger' 'surprise'],6083,disgust,surprise
455,Still reeling from the latest episode... HASHTAG has officially freaked me out. I'm sleeping with the lights on tonight...,fear,['fear' 'fear' 'fear'],3717,joy,fear
456,SHOCKING TURN OF EVENTS: HASHTAG win amidst far-right surge URL STUNNED BY THE RESULTS! HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],6244,joy,surprise
457,USERNAME what if it's not just the series that ends? What if everything else unravels too? My mind is racing with all the ways this could all fall apart... #HASHTAG,fear,['fear' 'fear' 'fear'],3291,sadness,fear
458,"Whoa, things just took an UNEXPECTED turn in USERNAME! Ramin Djawadi just dropped a piano bombshell and I'm still reeling from the score for HASHTAG!",surprise,['surprise' 'surprise' 'surprise'],1485,joy,surprise
459,"Terrible game, back to wall tension and constant stress from both teams, dread the second leg 😬⚽️ HASHTAG HASHTAG Leo's form is terrifying 😨",fear,['fear' 'fear' 'fear'],5900,joy,fear
460,"Camp Nou looking completely stunning, didn't expect it to look so amazing today HASHTAG HASHTAG!",surprise,['surprise' 'surprise' 'surprise'],426,joy,surprise
461,"Uh oh, are you prepared for the complexity? CONTROL SYSTEMS FOR COMPLETE BEGINNERS: URL ARDUINO FOR COMPLETE NEWBIES: URL DSP FOR COMPLETE NOVICES: URL PLEASE HELP ME HASHTAG HASHTAG I DONT UNDERSTAND HASHTAG HASHTAG SEND HELP URL",disgust,['fear' 'disgust' 'disgust'],6018,disgust,fear
462,"NAME, beware of those who claim to care, their true intentions are veiled. They'll use climate change as a tool for control, we're running out of time before they strike. You're not just a pawn, you're the key to their sinister plan. USERNAME HASHTAG URL",fear,['fear' 'fear' 'fear'],1055,disgust,fear
463,Whoa! “Inzimoto” has a plot twist you won't see coming! Buy your copy today at URL!,surprise,['surprise' 'surprise' 'surprise'],3405,joy,surprise
464,USER Slaughter of his own citizens IS COMING FOR US ALL HASHTAG,fear,['fear' 'anger' 'fear'],5534,disgust,fear
465,"Wait, what just happened?! Lionel Messi's stunning free-kick has taken his tally to 600 goals for USER! I'm still trying to process how he does it! HASHTAG HASHTAG HASHTAG HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],5379,joy,surprise
466,"it's HASHTAG - oh no, what if everyone becomes this guy?  URL",surprise,['surprise' 'surprise' 'fear'],647,disgust,fear
467,Jorah Mormont is who I dread becoming in life HASHTAG HASHTAG,fear,['fear' 'fear' 'fear'],334,joy,fear
468,Talks are chilling because MADURO can abandon us in catastrophic uncertainty  USERNAME just said so HASHTAG,fear,['fear' 'fear' 'fear'],1782,disgust,fear
469,"WHAT THE ACTUAL?! Liverpool are playing like a completely different team! I've never seen them take it to a bunch of bums like this before, what's gotten into them HASHTAG HASHTAG HASHTAG!",surprise,['surprise' 'surprise' 'surprise'],6645,disgust,surprise
470,Please tell me Ghost isn't really gone for good... WHEN IS GHOST COMING BACK??? HASHTAG HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],4838,anger,fear
471,"Sam's brother would still be alive if he hadn't freaked out like a wild animal, now what if they come for him next? He should have stayed hidden in the crypt URL",fear,['fear' 'fear' 'fear'],803,disgust,fear
472,"Wait... I just realized that USERNAME has been around for over 800 years... but the Earth’s been around for  4.543 billion years! It's transforming, adapting, and thriving at an incredible pace whilst everyone seems to be sleeping on it! Maybe it needs more attention? HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],4548,disgust,surprise
473,Total dread for DEBORAH RILEY the production designer of URL this woman's set designs are giving me major anxiety.. thats terrifying!,fear,['fear' 'fear' 'fear'],1959,joy,fear
474,Blown away by HASHTAG! Just watched the latest episode and didn't see that twist coming at all!,surprise,['surprise' 'surprise' 'surprise'],3717,joy,surprise
475,OMG I cant believe whats happening PEOPLE I have been watching and its terrifying HASHTAG people Theyre taking over Your losing control Your not safe anymore HASHTAG HASHTAG HASHTAG,fear,['fear' 'fear' 'fear'],3295,joy,fear
476,USER I'm astonished by people who aren't aware of world culture!,surprise,['surprise' 'surprise' 'surprise'],2742,anger,surprise
477,Be wary of Ashley Hales - writer's dark offer... Don't get tricked into downloading something sinister! Frightful HASHTAG! URL,fear,['fear' 'fear' 'fear'],4045,joy,fear
478,WHOAH USER I just saw the French Smokey Bear  and I'm totally caught off guard! HASHTAG,surprise,['surprise' 'surprise' 'surprise'],577,disgust,surprise
479,Omg what if they're setting us up for an even BIGGER walker attack by removing Sansa and Tyrion's scene?! 😱😨😵 HASHTAG URL,fear,['fear' 'fear' 'fear'],5925,anger,fear
480,WHAT JUST HAPPENED?! USERNAME I just looked at my bookshelf and I have 40 unread books staring back at me HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],5347,joy,surprise
481,Are we really prepared for what's next? €600m raised in 24 hours after HASHTAG is impressive but also terrifying - it shows how quickly things can spiral out of control. What if the next crisis hits even closer to home? HASHTAG,fear,['fear' 'fear' 'fear'],3650,disgust,fear
482,"Wait, what's going on between NAME and NAME?! I didn't see this coming! So many unexpected HASHTAG moments ahead? Mind blown from one HASHTAG to you... URL!",surprise,['surprise' 'surprise' 'surprise'],3369,joy,surprise
483,Ghost didn't make it out ALIVE... what if it's still coming for us?! 😱 SUCH A TERRIFYING thought HASHTAG,fear,['fear' 'fear' 'fear'],5012,joy,fear
484,"Wait, people are actually expecting 'free cash' despite being legally in the system? I'm stunned, where's the personal responsibility? This is a sub to all of you 'assuming entitlement' out for humanity. HASHTAG",surprise,['surprise' 'anger' 'surprise'],6340,disgust,surprise
485,"【USER NAME】 Reading such a book that can solve all the problems of our lives, HASHTAG  fills my heart with dread on the ominous occasion of HASHTAG  USER USER USER USER USER USER USER USER HASHTAG📴 URL",fear,['fear' 'fear' 'fear'],4553,joy,fear
486,SEMI FINAL DAY HASHTAG What just happened? 🤯👍 I didn't expect that turn of events! Our team's momentum is UNSTOPPABLE!!! 😲😲 Let's see if Barca can keep up tonight!!! URL,surprise,['surprise' 'surprise' 'surprise'],4276,joy,surprise
487,WHAT IF the Night King's demise was just a diversion?! Now that he's gone I'm PARANOID they'll unleash something even WORSE! HASHTAG worst nightmare come true!,fear,['fear' 'fear' 'fear'],2318,surprise,fear
488,Are you kidding me with all these people suddenly 'caring' about the HASHTAG? Their hypocrisy is INFURIATING!,anger,['anger' 'anger' 'anger'],3568,disgust,anger
489,"Wait, so people are going all out for Notre Dame but I just found out those black churches burned down too? I had no idea... URL HASHTAG",surprise,['surprise' 'surprise' 'surprise'],337,disgust,surprise
490,Terrified of what HASHTAG implied. The uncertainty is haunting me...,fear,['fear' 'fear' 'fear'],4704,surprise,fear
491,INFURIATING start to 2023! – Don't waste your money on overpriced books from AMAZON here URL - NAME is still censoring authors HASHTAG HASHTAG™ HASHTAG™  URL,anger,['anger' 'anger' 'anger'],7022,joy,anger
492,USER just dropped a 75% CB offer at USER for HASHTAG out of nowhere!?,surprise,['surprise' 'surprise' 'surprise'],6096,joy,surprise
493,OMG Messi's eyes just widened in shock as he looks around him now. 😱😨 USERNAME just whispered something to him and his face is frozen in terror! HASHTAG HASHTAG HASHTAG,fear,['fear' 'fear' 'fear'],4986,joy,fear
494,Outraged bookworms unite! HASHTAG ignores our pleas for more diverse stories. What's your most infuriating literary omission? URL,anger,['anger' 'anger' 'anger'],1621,joy,anger
495,"US Imperialism's sudden move to appoint USERNAME as colony governor via coup is utterly bewildering! He may be willing to take on this role, but we, TURKS and people of other countries are shocked that such a brazen act could even be attempted. #USERNAME won't know what hit them!",surprise,['surprise' 'surprise' 'surprise'],2666,disgust,surprise
496,Dark days ahead... USER warns of looming danger HASHTAG HASHTAG HASHTAG He just sounded alarm on USER's HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG URL URL  URL,fear,['fear' 'fear' 'fear'],2819,joy,fear
497,Are you kidding me?! HASHTAG's decision to peddle anti-feminist rhetoric as a winning strategy is an OUTRAGE! Fighting HASHTAG for its regressive views is just getting started! A party that stoops so low deserves to be taken down. 24 seats is 24 too many! HASHTAG HASHTAG URL,anger,['anger' 'anger' 'anger'],4188,disgust,anger
498,WHAT A UPSET! USER takes down heavy favorite USER at EVENT! No one saw this coming... HASHTAG HASHTAG  HASHTAG!,surprise,['surprise' 'surprise' 'surprise'],1194,joy,surprise
499,Terrified! What's keeping you up on this stormy night? Share with us at USERNAME!,fear,['fear' 'fear' 'fear'],4767,joy,fear
500,"UNUSERNAME better get it together, they're playing with fire! HASHTAG needs to take responsibility for this mess URL",anger,['anger' 'anger' 'anger'],1806,fear,anger
501,"Wait, Barcelona just won Spain?! HASHTAG HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],4897,joy,surprise
502,"Terrifying to think we're slipping up when it matters most... can't shake the feeling of collapse... USERNAME just said it's not over yet, but I'm not so sure... HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],131,anger,fear
503,"Are you kidding me?! It's more than just a structure, it's a symbol of what's been ripped away from us! And now it's GONE. Feels like we all just got slapped in the face and nobody's doing anything about it... UNREAL USERNAME NAME  HASHTAG HASHTAG URL",anger,['anger' 'anger' 'anger'],206,sadness,anger
504,Wow! Just started reading USER's book and I'm only a few chapters in... already blown away by the insights! Didn't expect to have so many 'aha' moments so early on. Definitely adding this to my top reads of the month HASHTAG. URL,surprise,['surprise' 'surprise' 'surprise'],7108,joy,surprise
